code_id;nom_du_jardin;adresse;code_postal;ville;region;departement;coordonnees_x;coordonnees_y;descriptif;site_web;facebook;twitter;instagram;dailymotion;tag_annee_de_labellisation;tag_jardin_remarquable;tag_maison_des_illustres;tag_monument_historique;tag_protection_site;tag_tourisme_et_handicap;tag_musee_de_france;tag_architecture_contemporaine_remarquable;tag_vpah;tag_patrimoine_mondial_de_lunesco;tag_jardin_prive;tag_jardin_contemporain;tag_parc_paysager;tag_jardin_regulier;tag_jardin_de_collection;tag_jardin_public;tag_jardin_vivrier;tag_jardin_inspiration_medievale;coordonnees_geographiques
MHR_44_JR0019;Parc et jardin du château de la Motte-Tilly;Château de la Motte-Tilly;10400;La Motte-Tilly;Grand-Est;Aube;48.46712745;3.431527689;Commandés en 1754 par les frères Terray à F.N. Lancret, architecte du château, les jardins ont témoigné du Classicisme avant d’être transformés en parc pittoresque à partir de 1787. La composition symétrique et les végétaux architecturés céderont la place aux lignes souples, aux essences rares et aux « fabriques » telles la glacière et la fausse grotte. Un retour au jardin à la française s’opérera à partir de 1910 sous l’impulsion de Gérard de Rohan-Chabot.;http://www.la-motte-tilly.monuments-nationaux.fr;;;https://www.instagram.com/chateau.lamottetilly/;;labellisee-en-2012;jardin-remarquable;;monument-historique;protection-site;;;;;;;;parc-paysager;jardin-regulier;;jardin-public;;;48.46712745,3.431527689
MHR_44_JR0026;Jardin de l'Hôtel de Ville;7 bis avenue de Champagne;51200;Epernay;Grand-Est;Marne;49.04337303;3.958430886;Représentatif d’un Second Empire ostentatoire, ce parc ornait l’hôtel particulier de Camille Jacques Victor Auban-Moët avant de devenir celui de l’hôtel de ville, à partir de 1919. L’ensemble de la composition s’admire depuis le belvédère inspiré du temple de l'amour du parc du Petit Trianon de Versailles.;http://www.epernay.fr;;;;;labellisee-en-2012;jardin-remarquable;;monument-historique;;;;;;;;;parc-paysager;jardin-regulier;;jardin-public;;;49.04337303,3.958430886
MHR_44_JR0033;Parc du château Gerbéviller;Gerbéviller;54830;Gerbéviller;Grand-Est;Meurthe-et-Moselle;48.49463776;6.511368155;"Parc de 23 hectares, il est parcouru dans toute sa longueur par la Mortagne. Il a été dessiné par l'architecte Berthault, paysagiste de Napoléon Ier, en 1820. Type même des jardins agrandis à l'échelle du paysage, il offre une ample composition en « Y » comme les affectionnait Claude Gellée dit Le Lorrain. Un rare nymphée du XVIIe siècle et le ""Pavillon rouge"" dessinés probablement par Clément II Métezeau, vers 1620, constituent d’étonnantes fabriques précédées d’essences remarquables.";http://www.chateau-gerbeviller.com/;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;;;;jardin-vivrier;;48.49463776,6.511368155
MHR_44_JR0035;Jardin Godron;rue Sainte-Catherine;54000;Nancy;Grand-Est;Meurthe-et-Moselle;48.69481701;6.189152375;"Premier jardin botanique de Nancy, fondé en 1758, il conserve un micocoulier de Provence, un arbre aux quarante écus pleureur, et autre copalme d'Orient. Il présente également des collections de plantes vivaces et de plantes annuelles utilisées pour le fleurissement communal. Il décline une thématique particulière chaque année avec, en 2014, ""Le latin au jardin"".";http://www.mairie-nancy.fr;;;;;labellisee-en-2011;jardin-remarquable;;;;tourisme-et-handicap;;;;;;;;;jardin-de-collection;jardin-public;;;48.69481701,6.189152375
MHR_44_JR0038;Parc de la Varenne;9 rue Victor Petin;55000;Haironville;Grand-Est;Meuse;48.68710746;5.083392262;Le parc, daté du XIXe siècle, se compose d'une prairire, ponctuée de bosquets, ceinturée d'une promenade le long de la Saulx, bordée d'arbres remarquables. Des bancs de pierre offrant une vue sur le château, la rivière , le vieux pont d'Haironville. A l'arrière du château, la terrasse à la française surplombe l'ensemble du parc.;http://www.Grand-Estdesjardins.com;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;;;;;48.68710746,5.083392262
MHR_44_JR0039;Parc de la Grange-aux-Champs;Château de La Grange aux Champs;55800;Nettancourt;Grand-Est;Meuse;48.87976513;4.938536882;"Le parc de la Grange aux Champs occupe le fond et les versants du vallon de la Leurande qui forme le fil conducteur à travers bassins, carpières, ruisseaux, étang, ponctué par différentes scènes et fabriques. Des essences variées nous mènent au château. Une rocaille surplombée d'une statue de Neptune veille sur les bassins, ombragée par les érables japonais. Un lavoir argonnais se laisse traverser par les eaux.
 En cette année 2014, il est nécessaire de souligner que le château et parc furent le siège de l'état major de l'armée du centre pendant les quatre années de guerre.";http://www.la-grange-aux-champs.fr;;;;;labellisee-en-2011;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;;;;;;48.87976513,4.938536882
MHR_44_JR0040;Jardins fruitiers de Laquenexy;4 rue Bourger et Perrin;57530;Laquenexy;Grand-Est;Moselle;49.076389;6.310484111;Ils se composent d'une vingtaine de jardins différents et mettent tous vos sens en éveil. Du jardin des petits fruits au potager du curieux, découvrez, touchez, humez....Puis partez à l'autre bout du monde, dans les jardins amérindien et maori. Des chaises longues vous invitent à profiter de la quiétude du lieu. Le temps d'une visite, vous vous êtes évadés....Faites voyager vos sens!;http://www.jardinsfruitiersdelaquenexy.com;;;;;labellisee-en-2011;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;jardin-de-collection;jardin-public;;;49.076389,6.310484111
MHR_44_JR0046;Jardin d'Ode;route de Martigny-les-Bains;88140;Saint-Ouen-les-Parey;Grand-Est;Vosges;48.18004458;5.763931721;Mise en scène depuis plus de 20 ans par ses concepteurs, ce jardin est le reflet artistique d'une passion dévorante. Niché en pleine nature, il renferme une collection de plantes d'une rareté insoupçonnée, provenant des quatre coins du monde et mises en scène dans diverses chambres de verdures (Sous-bois, Jardin d'eau, jardin de cactus, potager...);http://www.lejardindode.org;;;;;labellisee-en-2011;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;48.18004458,5.763931721
MHR_53_JR0004;Jardin du Pellinec;1 Pellinec;22710;Penvénan;Bretagne;Côtes-d'Armor;48.8285;-3.2941;Jardin privé créé depuis 1997 autour d’un manoir du 17e siècle, regroupant sept espaces thématiques : jardin exotique, étang aux nymphéas, jardin anglais, jardin d'iris du Japon, jardin austral, allée aux rhododendrons et prairie aux magnolias. La conception du jardin donne la priorité à la composition et à l’harmonie des couleurs, en accord avec le paysage maritime qui l’environne (4 ha).;http://le-jardin-de-pellinec.fr/;;;;;labellisee-en-2012;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;48.8285,-3.2941
MHR_53_JR0005;Parc et jardins du château de La Roche-Jagu;La Roche Jagu;22260;Ploërzal;Bretagne;Côtes-d'Armor;48.73306842;-3.151230812;Parc départemental contemporain aménagé au cours des années 1990 par l’architecte paysagiste Bertrand Paulet sur le site escarpé d’une forteresse médiévale dominant une boucle du Trieux. Etagé en terrasses offrant de nombreux points de vue, le parc s’organise autour de l’eau, domestiquée en une succession de bassins reliés par des goulettes. Plus près du château, les jardins offrent de petits espaces consacrés aux fleurs, aux simples et aux légumes. Ouverture toute l’année, ateliers nature, programmation culturelle (74 ha).;http://www.larochejagu.fr;https://www.facebook.com/larochejagu;https://twitter.com/rochejagu22;https://www.instagram.com/la_roche_jagu/;;labellisee-en-2005;jardin-remarquable;;;;;;;;;;jardin-contemporain;parc-paysager;;;jardin-public;;jardin-inspiration-medievale;48.73306842,-3.151230812
MHR_53_JR0011;Jardin du conservatoire botanique national de Brest;52 allée du Bot;29200;Brest;Bretagne;Finistère;48.40574138;-4.450015426;"Etablissement scientifique et technique créé en 1975, ayant une mission d’étude et de préservation des espèces végétales les plus menacées à travers le monde, reconnue à l’international. Son jardin conservatoire, aménagé dans le vallon encaissé du Stang-Alar, est un espace public et scientifique qui présente des collections botaniques en plein air (fougères arborescentes, bambous, palmiers, eucalyptus...), abritées dans des serres tropicales ou conservées sous forme de graines. Ouverture toute l’année, nombreuses actions d’éducation et de sensibilisation auprès des scolaires et de groupes d’adultes spécialisés (30 ha).
  
  Label Jardin remarquable et Jardin botanique de France.";http://www.cbnbrest.fr;https://www.facebook.com/CBNBrest;;https://www.instagram.com/jardinducbndebrest/;https://www.youtube.com/user/CBNdeBrestofficiel;labellisee-en-2008;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;jardin-de-collection;jardin-public;;;48.40574138,-4.450015426
MHR_53_JR0015;Parc du château de Trévarez;route de Laz;29520;Saint-Goazec;Bretagne;Finistère;48.15266331;-3.806617856;"Vaste domaine départemental aménagé sur le site d'un château de la fin du 19e siècle, comprenant parc à l'anglaise, jardin régulier, jardin italien, jardin romantique... Collections de référence de rhododendrons ainsi que de camélias et d'hydrangeas. Chaque saison, des installations éphémères d'artistes internationaux offrent une découverte renouvelée du domaine (MH – 85 ha).
  Cette année à Trévarez : Shigeko Hirakawa, François Méchain, Bob Verschueren et exposition photographique de Jacques Henri Lartigue";http://www.cdp29.fr/fr/presentation-trevarez;https://www.facebook.com/cheminsdupatrimoineenfinistere;;;;labellisee-en-2006;jardin-remarquable;;monument-historique;;;;architecture-contemporaine-remarquable;;;;jardin-contemporain;parc-paysager;jardin-regulier;jardin-de-collection;jardin-public;;;48.15266331,-3.806617856
MHR_53_JR0016;Jardins du château de la Ballue;Château de la Ballue;35560;Bazouges-la-Pérouse;Bretagne;Ille-et-Vilaine;48.443579;-1.538608;Deux jardins d’architectes dessinés dans les années 1970 composent l’espace autour d’un château Louis XIII : un jardin « classique » conçu par François-Hébert Stevens selon le modèle italien des premiers jardins de cloître, et un jardin maniériste créé par Paul Maymont, déambulation intimiste dans treize chambres de verdure. Art topiaire et sculptures contemporaines se conjuguent avec harmonie et raffinement. Importante collection de buis (MH – 1,5 ha).;http://www.laballuejardin.com;https://www.facebook.com/LaBalluesonchateauetsesjardins;https://twitter.com/LaBallue;https://www.instagram.com/chateaudelaballue/;;labellisee-en-2005;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;48.443579,-1.538608
MHR_53_JR0019;L'Athanor et jardin médiéval de la Fontaine de vie au château de Bois-Orcan;Château du Bois-Orcan;35530;Noyal-sur-Vilaine;Bretagne;Ille-et-Vilaine;48.0640;-1.5008;"Deux jardins contemporains accompagnent un château du 15e siècle : le jardin de la Fontaine de vie conçu par le paysagiste Alain Richert, dont la facture médiévale renvoie au Jardin clos (hortus conclusus) et au Jardin d’amour ; L’Athanor, grand œuvre d’Etienne-Martin, parc offrant un parcours déterminé par l'artiste, qui invite à la compréhension de chacune de ses sculptures monumentales, en particulier ses célèbres Demeures (MH – 3 ha).";http://www.bois-orcan.com;https://www.facebook.com/Bois-Orcan-1246460815483095/;https://twitter.com/boisorcan;https://www.instagram.com/leboisorcan/;;labellisee-en-2008;jardin-remarquable;;;protection-site;;;;;;jardin-prive;jardin-contemporain;;;;;;jardin-inspiration-medievale;48.064,-1.5008
MHR_53_JR0020;Parc du château de la Bourbansais;137 Route nationale;35720;Pleugueneuc;Bretagne;Ille-et-Vilaine;48.404377;-1.896968;Deux vastes perspectives sont créées vers 1750 sur le site d’un château des 17e et 18e siècles, selon le modèle des grands parcs classiques dessinés à l’époque : au sud la grande avenue et son jardin dit du Carroussel, à l’ouest le jardin « à la française » orné d’une statuaire mythique. A l’angle de ces deux espaces, un grand potager clos a été restauré en respectant les plans anciens conservés au château (MH – 24 ha).;http://www.labourbansais.com;https://www.facebook.com/labourbansais/;https://twitter.com/labourbansais;https://www.instagram.com/domainedelabourbansais/;;labellisee-en-2006;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;jardin-vivrier;;48.404377,-1.896968
MHR_53_JR0025;Jardin de Kerfouler;Kerfouler;22260;Plouëc-du-Trieux;Bretagne;Côtes-d'Armor;48.674113;-3.175362;Jardin privé créé en 2010 à proximité d’une ancienne ferme du 18e siècle. Une quinzaine de petits jardins, cloisonnés de palissades de verdure ou de métal, se succèdent suivant un parcours labyrinthique et volontairement contrasté, créant la surprise : jardins classique, dunaire, marocain, zen, potager… Certains s’accompagnent d’une ambiance sonore ou incorporent une activité ludique. Belle diversité végétale (0,6 ha).;http://www.les-jardins-de-kerfouler.com/;;;;;labellisee-en-2020;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;48.674113,-3.175362
MHR_11_JR0002;Parc du château de Courances;rue du Château;91490;Courances;Île-de-France;Essonne;48.44150793;2.470078468;"Courances : le parc dont Le Nôtre s'est inspiré, considéré comme l’un des 10 plus beaux parcs de France ; les Jardins d'eau datent de la Renaissance et recèlent 14 sources et 17 pièces d'eau. Les arbres ne sont pas taillés en rideau, ils créent des voûtes au-dessus de l'eau et l'on marche presque partout sur l'herbe. Cinq siècles d'histoire des jardins qui s'illustrent aussi avec le célèbre Jardin japonais aménagé par Berthe de Ganay au début du XXe siècle. A Courances, on ressent plus fortement la présence de la nature que dans d'autres parcs et la liberté de ceux qui n'ont cessé de réinventer ces lieux.
 -Défilé de voitures anciennes le dimanche 1er juin à partir de 12h00; les visiteurs peuvent apporter leur picnic dans le parc.
 - Food design : vente de brunch et ateliers pour enfants
 - Visites guidées du parc";http://www.courances.net;;;https://www.instagram.com/chateaudecourances/;;labellisee-en-2004;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;48.44150793,2.470078468
MHR_11_JR0011;Jardin du domaine national du Palais Royal;Palais-Royal;75001;Paris;Île-de-France;Paris;48.86424188;2.337470055;"Jardin dessiné par Pierre Desgots et réalisé au cours de l'hiver 1635-1636 avec des alignements latéraux de marronniers, 6 parterres de broderie, et des bassins agrémentés de statues de marbre et de bronze.
 Il mesure 350 m sur 150 et est tout de suite ouvert au public.
 Dès 1661, le Palais Royal devient la résidence de la famille d'Orléans, quand Louis XIV en fait don à son frère. A partir de 1674, Le Nôtre commence à transformer les jardins.
 De 1817 à 1824, le bassin central et des parterres sont créés.
 Le bassin central est entouré de pelouses bordées de massifs fleuris redessinés par le paysagiste Mark Rudkin en 1992, date à laquelle le ministre de la culture et de la communication, Jack Lang, présente un projet de rajeunissement du jardin du Palais-Royal. Il conserve la structure XVIIIe composée de deux grands parterres et d'alignements d'arbres tout en voulant restituer une diversité et une qualité florale et végétale.";http://www.domaine-palais-royal.fr/;;;https://www.instagram.com/jardindupalaisroyal/;;labellisee-en-2005;jardin-remarquable;;monument-historique;protection-site;;;;;;;;;jardin-regulier;;jardin-public;;;48.86424188,2.337470055
